timestamp,temperature,pressure,humidity,accel,latitude,longitude,altitude,liftoffTime,deployTime
38.116,31.48,1025.148,40.526,-0.05,0.0,0.0,0.0,0.0,0.0
38.175,31.49,1025.166,40.606,-0.03,0.0,0.0,0.0,0.0,0.0
38.282,31.47,1025.131,40.549,-0.05,0.0,0.0,0.0,0.0,0.0
38.434,31.48,1025.129,40.617,-0.04,0.0,0.0,0.0,0.0,0.0
38.538,31.49,1025.154,40.55,-0.02,0.0,0.0,0.0,0.0,0.0
38.623,31.56,1025.296,40.682,0.0,0.0,0.0,0.0,0.0,0.0
38.73,31.55,1025.302,40.464,-0.05,0.0,0.0,0.0,0.0,0.0
38.847,31.56,1025.313,40.579,-0.04,0.0,0.0,0.0,0.0,0.0
38.938,31.56,1025.304,40.477,-0.04,0.0,0.0,0.0,0.0,0.0
39.082,31.56,1025.292,40.476,-0.06,0.0,0.0,0.0,0.0,0.0
39.207,31.55,1025.251,40.555,-0.08,0.0,0.0,0.0,0.0,0.0
39.292,31.49,1025.168,40.562,-0.05,0.0,0.0,0.0,0.0,0.0
39.401,31.48,1025.167,40.538,-0.05,0.0,0.0,0.0,0.0,0.0
39.54,31.49,1025.186,40.539,-0.06,0.0,0.0,0.0,0.0,0.0
39.626,31.5,1025.164,40.568,-0.04,0.0,0.0,0.0,0.0,0.0
39.731,31.52,1025.179,40.564,-0.05,0.0,0.0,0.0,0.0,0.0
39.828,31.54,1025.227,40.532,-0.05,0.0,0.0,0.0,0.0,0.0
39.931,31.51,1025.208,40.563,-0.04,0.0,0.0,0.0,0.0,0.0
40.042,31.51,1025.17,40.552,-0.03,0.0,0.0,0.0,0.0,0.0
40.18,31.52,1025.185,40.461,-0.08,0.0,0.0,0.0,0.0,0.0
40.295,31.5,1025.16,40.585,-0.05,0.0,0.0,0.0,0.0,0.0
40.376,31.54,1025.262,40.566,-0.03,0.0,0.0,0.0,0.0,0.0
40.49,31.56,1025.291,40.488,-0.04,0.0,0.0,0.0,0.0,0.0
40.631,31.56,1025.279,40.477,-0.06,0.0,0.0,0.0,0.0,0.0
40.788,31.58,1025.279,40.559,-0.05,0.0,0.0,0.0,0.0,0.0
40.876,31.52,1025.193,40.403,-0.06,0.0,0.0,0.0,0.0,0.0
41.039,31.59,1025.298,40.468,-0.04,0.0,0.0,0.0,0.0,0.0
41.13,31.59,1025.263,40.502,-0.04,0.0,0.0,0.0,0.0,0.0
