2025年御宿共同打ち上げ実験　AチームログSTART																				
経過時間	温度	気圧	高度	湿度	加速度x	加速度y	加速度z	重力x	重力y	重力z	温度	ジャイロ	加速度	地磁気	緯度	経度	高度	離床時間	解放信号出力時間	解放検出時間
2000年0月0日	0時0分0																			
16201	18.78	1029.87	-137.48	53.61	0.39	-0.51	9.35	0.59	-0.58	9.77	19	0	0	0	0	0	0	0	0	0
16251	18.78	1029.87	-137.43	53.66	0.41	-0.36	9.47	0.57	-0.58	9.77	19	0	0	0	0	0	0	0	0	0
16301	18.78	1029.87	-137.43	53.66	0.56	-0.4	9.43	0.56	-0.59	9.77	19	0	0	0	0	0	0	0	0	0
16351	18.78	1029.86	-137.36	53.65	0.33	-0.64	9.45	0.54	-0.6	9.77	19	0	0	0	0	0	0	0	0	0
16401	18.78	1029.86	-137.36	53.65	0.33	-0.57	9.39	0.53	-0.6	9.77	19	0	0	0	0	0	0	0	0	0
16451	18.76	1029.81	-136.95	53.64	0.28	-0.78	9.37	0.51	-0.61	9.77	19	0	0	0	0	0	0	0	0	0
16501	18.76	1029.82	-136.95	53.59	0.45	-0.75	9.26	0.5	-0.61	9.77	19	0	0	0	0	0	0	0	0	0
16551	18.75	1029.81	-136.95	53.59	0.36	-0.62	9.39	0.48	-0.61	9.77	19	0	0	0	0	0	0	0	0	0
16601	18.74	1029.79	-136.82	53.62	0.6	-0.45	9.37	0.47	-0.61	9.77	19	0	0	0	0	0	0	0	0	0
16651	18.74	1029.79	-136.82	53.62	0.48	-0.59	9.42	0.46	-0.6	9.77	19	0	0	0	0	0	0	0	0	0
16701	18.69	1029.71	-136.14	53.61	0.32	-0.72	9.37	0.45	-0.61	9.77	19	0	0	0	0	0	0	0	0	0
16751	18.69	1029.71	-136.14	53.61	0.36	-0.79	9.31	0.45	-0.61	9.77	19	0	0	0	0	0	0	0	0	0
16801	18.73	1029.79	-136.8	53.6	0.22	-0.65	9.41	0.44	-0.61	9.77	19	0	0	0	0	0	0	0	0	0
16851	18.73	1029.79	-136.8	53.6	0.33	-0.42	9.43	0.44	-0.61	9.77	19	0	0	0	0	0	0	0	0	0
16901	18.73	1029.81	-137	53.64	0.06	-0.64	9.41	0.43	-0.6	9.77	19	0	0	0	0	0	0	0	0	0
16951	18.73	1029.81	-137	53.64	0.13	-0.48	9.43	0.43	-0.6	9.77	19	0	0	0	0	0	0	0	0	0
17001	18.74	1029.83	-137.17	53.58	0.45	-0.63	9.41	0.43	-0.59	9.77	19	0	0	0	0	0	0	0	0	0
17051	18.74	1029.83	-137.17	53.58	0.56	-0.62	9.32	0.44	-0.58	9.77	19	0	0	0	0	0	0	0	0	0
17101	18.75	1029.82	-137.03	53.68	0.48	-0.45	9.33	0.45	-0.57	9.77	19	0	0	0	0	0	0	0	0	0
17151	18.75	1029.82	-137.03	53.68	0.62	-0.41	9.35	0.45	-0.56	9.77	19	0	0	0	0	0	0	0	0	0
17201	18.76	1029.84	-137.2	53.57	0.59	-0.25	9.44	0.46	-0.54	9.78	19	0	0	0	0	0	0	0	0	0
17251	18.76	1029.84	-137.2	53.57	0.47	-0.52	9.31	0.47	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
17301	18.78	1029.83	-137.1	53.63	0.57	-0.55	9.38	0.48	-0.52	9.78	19	0	0	0	0	0	0	0	0	0
17351	18.78	1029.83	-137.1	53.63	0.75	-0.46	9.54	0.48	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
17401	18.66	1029.61	-135.32	53.62	0.65	-0.3	9.45	0.49	-0.49	9.78	19	0	0	0	0	0	0	0	0	0
17451	18.66	1029.61	-135.32	53.62	0.72	-0.52	9.49	0.5	-0.47	9.78	19	0	0	0	0	0	0	0	0	0
17501	18.69	1029.69	-135.97	53.61	0.79	-0.5	9.33	0.51	-0.46	9.78	19	0	0	0	0	0	0	0	0	0
17551	18.69	1029.69	-135.97	53.58	0.64	-0.49	9.46	0.52	-0.44	9.78	19	0	0	0	0	0	0	0	0	0
17601	18.67	1029.65	-135.67	53.58	0.67	-0.33	9.46	0.52	-0.43	9.78	19	0	0	0	0	0	0	0	0	0
17651	18.67	1029.65	-135.92	53.65	0.76	-0.53	9.55	0.52	-0.42	9.78	19	0	0	0	0	0	0	0	0	0
17701	18.68	1029.68	-135.92	53.65	0.59	-0.52	9.48	0.53	-0.41	9.78	19	0	0	0	0	0	0	0	0	0
17751	18.67	1029.69	-136.01	53.61	0.28	-0.6	9.54	0.53	-0.39	9.78	19	0	0	0	0	0	0	0	0	0
17801	18.67	1029.69	-136.01	53.61	0.61	-0.67	9.4	0.53	-0.38	9.78	19	0	0	0	0	0	0	0	0	0
17851	18.67	1029.69	-136.05	53.63	0.64	-0.49	9.44	0.53	-0.37	9.78	19	0	0	0	0	0	0	0	0	0
17901	18.69	1029.7	-136.05	53.63	0.59	-0.42	9.5	0.54	-0.36	9.78	19	0	0	0	0	0	0	0	0	0
17951	18.78	1029.84	-137.18	53.64	0.68	-0.36	9.46	0.54	-0.35	9.78	19	0	0	0	0	0	0	0	0	0
18001	18.78	1029.84	-137.18	53.64	0.37	-0.32	9.42	0.54	-0.34	9.78	19	0	0	0	0	0	0	0	0	0
18051	18.7	1029.7	-136.08	53.65	0.43	-0.26	9.6	0.54	-0.33	9.78	19	0	0	0	0	0	0	0	0	0
18101	18.7	1029.7	-136.08	53.65	0.44	-0.31	9.53	0.54	-0.33	9.78	19	0	0	0	0	0	0	0	0	0
18151	18.69	1029.68	-135.87	53.63	0.69	-0.34	9.42	0.54	-0.32	9.78	19	0	0	0	0	0	0	0	0	0
18201	18.69	1029.68	-135.87	53.63	0.65	-0.19	9.53	0.54	-0.32	9.78	19	0	0	0	0	0	0	0	0	0
18251	18.7	1029.69	-135.94	53.59	0.67	-0.23	9.57	0.54	-0.32	9.78	19	0	0	0	0	0	0	0	0	0
18301	18.7	1029.69	-135.94	53.59	0.52	-0.31	9.39	0.55	-0.32	9.78	19	0	0	0	0	0	0	0	0	0
18351	18.69	1029.65	-135.67	53.64	0.52	-0.34	9.34	0.55	-0.31	9.78	19	0	0	0	0	0	0	0	0	0
18401	18.69	1029.65	-135.67	53.64	0.48	-0.2	9.36	0.55	-0.31	9.78	19	0	0	0	0	0	0	0	0	0
18451	18.68	1029.61	-135.31	53.66	0.55	-0.26	9.39	0.54	-0.32	9.78	19	0	0	0	0	0	0	0	0	0
18501	18.68	1029.61	-135.31	53.66	0.56	-0.2	9.49	0.54	-0.32	9.78	19	0	0	0	0	0	0	0	0	0
18551	18.68	1029.64	-135.59	53.61	0.27	-0.35	9.44	0.54	-0.33	9.78	19	0	0	0	0	0	0	0	0	0
18601	18.68	1029.64	-135.59	53.61	0.31	-0.28	9.41	0.54	-0.34	9.78	19	0	0	0	0	0	0	0	0	0
18651	18.78	1029.85	-137.31	53.61	0.31	-0.24	9.27	0.53	-0.35	9.78	19	0	0	0	0	0	0	0	0	0
18701	18.78	1029.85	-137.31	53.61	0.27	-0.17	9.29	0.53	-0.36	9.78	19	0	0	0	0	0	0	0	0	0
18751	18.79	1029.85	-137.27	53.59	0.48	-0.3	9.23	0.53	-0.37	9.78	19	0	0	0	0	0	0	0	0	0
18801	18.79	1029.85	-137.27	53.59	0.48	-0.2	9.35	0.53	-0.38	9.78	19	0	0	0	0	0	0	0	0	0
18851	18.79	1029.85	-137.28	53.5	0.49	-0.36	9.22	0.53	-0.4	9.78	19	0	0	0	0	0	0	0	0	0
18901	18.79	1029.85	-137.28	53.5	0.45	-0.68	9.12	0.53	-0.42	9.78	19	0	0	0	0	0	0	0	0	0
18951	18.78	1029.82	-137.02	53.58	0.39	-0.26	9.24	0.53	-0.44	9.78	19	0	0	0	0	0	0	0	0	0
19001	18.78	1029.82	-137.02	53.58	-0.07	-0.33	9.32	0.54	-0.45	9.78	19	0	0	0	0	0	0	0	0	0
19051	18.77	1029.77	-136.65	53.6	0.31	-0.48	9.26	0.55	-0.47	9.77	19	0	0	0	0	0	0	0	0	0
19101	18.77	1029.77	-136.65	53.63	0.28	-0.49	9.23	0.55	-0.48	9.77	19	0	0	0	0	0	0	0	0	0
19151	18.77	1029.78	-136.71	53.63	0.24	-0.67	9.08	0.56	-0.5	9.77	19	0	0	0	0	0	0	0	0	0
19201	18.75	1029.74	-136.36	53.64	0.32	-0.6	9.08	0.57	-0.51	9.77	19	0	0	0	0	0	0	0	0	0
19251	18.75	1029.74	-136.36	53.64	0.51	-0.46	9.17	0.57	-0.53	9.77	19	0	0	0	0	0	0	0	0	0
19301	18.72	1029.66	-135.7	53.63	0.69	-0.61	9.15	0.59	-0.55	9.77	19	0	0	0	0	0	0	0	0	0
19351	18.72	1029.66	-135.7	53.63	0.64	-0.73	9.12	0.59	-0.56	9.77	19	0	0	0	0	0	0	0	0	0
19401	18.69	1029.59	-135.19	53.61	0.44	-0.76	9.02	0.6	-0.58	9.77	19	0	0	0	0	0	0	0	0	0
19451	18.69	1029.59	-135.19	53.61	0.28	-0.75	9.14	0.61	-0.59	9.76	19	0	0	0	0	0	0	0	0	0
19501	18.73	1029.73	-136.34	53.57	0.45	-0.36	9.1	0.62	-0.61	9.76	19	0	0	0	0	0	0	0	0	0
19551	18.73	1029.73	-136.34	53.57	0.38	-0.49	9.18	0.63	-0.61	9.76	19	0	0	0	0	0	0	0	0	0
19601	18.75	1029.77	-136.68	53.62	0.49	-0.61	9.27	0.64	-0.62	9.76	19	0	0	0	0	0	0	0	0	0
19651	18.75	1029.77	-136.68	53.62	0.65	-0.82	9.27	0.66	-0.63	9.76	19	0	0	0	0	0	0	0	0	0
19701	18.79	1029.79	-136.78	53.63	0.55	-0.65	9.26	0.67	-0.63	9.76	19	0	0	0	0	0	0	0	0	0
19751	18.79	1029.79	-136.78	53.63	0.72	-0.76	9.23	0.68	-0.63	9.76	19	0	0	0	0	0	0	0	0	0
19801	18.69	1029.62	-135.39	53.58	0.85	-0.51	9.27	0.69	-0.63	9.76	19	0	0	0	0	0	0	0	0	0
19851	18.69	1029.62	-135.39	53.58	0.46	-0.72	9.29	0.7	-0.63	9.76	19	0	0	0	0	0	0	0	0	0
19901	18.79	1029.82	-137.08	53.66	0.57	-0.63	9.19	0.71	-0.63	9.75	19	0	0	0	0	0	0	0	0	0
19951	18.79	1029.82	-137.08	53.66	0.52	-0.56	9.19	0.72	-0.63	9.75	19	0	0	0	0	0	0	0	0	0
20001	18.79	1029.85	-137.31	53.57	0.86	-0.5	9.37	0.72	-0.63	9.75	19	0	0	0	0	0	0	0	0	0
20051	18.79	1029.85	-137.31	53.57	0.83	-0.43	9.39	0.72	-0.63	9.75	19	0	0	0	0	0	0	0	0	0
20101	18.8	1029.79	-136.78	53.62	0.83	-0.45	9.4	0.72	-0.63	9.75	19	0	0	0	0	0	0	0	0	0
20151	18.8	1029.79	-136.78	53.62	0.85	-0.64	9.39	0.72	-0.62	9.75	19	0	0	0	0	0	0	0	0	0
20201	18.71	1029.7	-136.06	53.6	0.79	-0.6	9.48	0.72	-0.62	9.75	19	0	0	0	0	0	0	0	0	0
20251	18.71	1029.7	-136.06	53.57	0.61	-0.42	9.53	0.72	-0.61	9.76	19	0	0	0	0	0	0	0	0	0
20301	18.72	1029.71	-136.18	53.57	0.67	-0.51	9.52	0.72	-0.6	9.76	19	0	0	0	0	0	0	0	0	0
20351	18.71	1029.69	-135.96	53.62	0.68	-0.5	9.52	0.71	-0.59	9.76	19	0	0	0	0	0	0	0	0	0
20401	18.71	1029.69	-135.96	53.62	0.62	-0.27	9.64	0.7	-0.58	9.76	19	0	0	0	0	0	0	0	0	0
20451	18.68	1029.67	-135.82	53.61	0.66	-0.32	9.57	0.69	-0.56	9.76	19	0	0	0	0	0	0	0	0	0
20501	18.68	1029.67	-135.82	53.61	0.68	-0.4	9.57	0.68	-0.56	9.76	19	0	0	0	0	0	0	0	0	0
20551	18.69	1029.65	-135.67	53.61	0.51	-0.56	9.41	0.65	-0.55	9.76	19	0	0	0	0	0	0	0	0	0
20601	18.69	1029.65	-135.67	53.61	0.6	-0.47	9.42	0.63	-0.55	9.77	19	0	0	0	0	0	0	0	0	0
20651	18.73	1029.76	-136.57	53.62	0.2	-0.65	9.53	0.61	-0.55	9.77	19	0	0	0	0	0	0	0	0	0
20701	18.73	1029.76	-136.57	53.62	0.33	-0.77	9.55	0.58	-0.55	9.77	19	0	0	0	0	0	0	0	0	0
20751	18.8	1029.81	-136.94	53.65	0.48	-0.74	9.47	0.56	-0.55	9.77	19	0	0	0	0	0	0	0	0	0
20801	18.8	1029.81	-136.94	53.65	0.38	-0.49	9.61	0.54	-0.54	9.77	19	0	0	0	0	0	0	0	0	0
20851	18.73	1029.69	-136.02	53.6	0.41	-0.66	9.61	0.53	-0.54	9.77	19	0	0	0	0	0	0	0	0	0
20901	18.73	1029.69	-136.02	53.6	0.39	-0.7	9.41	0.51	-0.54	9.77	19	0	0	0	0	0	0	0	0	0
20951	18.71	1029.71	-136.17	53.61	0.4	-0.58	9.49	0.49	-0.54	9.77	19	0	0	0	0	0	0	0	0	0
21001	18.71	1029.71	-136.17	53.61	0.35	-0.43	9.37	0.48	-0.54	9.77	19	0	0	0	0	0	0	0	0	0
21051	18.71	1029.69	-136	53.55	0.32	-0.6	9.49	0.46	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21101	18.71	1029.69	-136	53.55	0.35	-0.4	9.41	0.44	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21151	18.68	1029.63	-135.53	53.65	0.44	-0.33	9.44	0.44	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21201	18.68	1029.63	-135.53	53.65	0.32	-0.37	9.28	0.42	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21251	18.7	1029.66	-135.73	53.61	0.41	-0.35	9.4	0.42	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21301	18.7	1029.66	-135.73	53.61	0.18	-0.53	9.34	0.42	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21351	18.72	1029.73	-136.28	53.58	0.33	-0.45	9.3	0.41	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21401	18.72	1029.73	-136.28	53.58	0.22	-0.55	9.23	0.41	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21451	18.68	1029.64	-135.57	53.63	0.49	-0.68	9.39	0.41	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21501	18.68	1029.64	-135.57	53.63	0.22	-0.79	9.05	0.41	-0.54	9.78	19	0	0	0	0	0	0	0	0	0
21551	18.8	1029.84	-137.25	53.56	0.55	-0.73	9.12	0.41	-0.54	9.78	19	0	0	0	0	0	0	0	0	0
21601	18.8	1029.84	-137.25	53.56	0.22	-0.51	9.47	0.42	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21651	18.76	1029.79	-136.85	53.7	0.34	-0.56	9.28	0.43	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21701	18.76	1029.79	-136.85	53.63	0.47	-0.67	9.27	0.44	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
21751	18.78	1029.82	-137.05	53.64	0.56	-0.63	9.38	0.45	-0.52	9.78	19	0	0	0	0	0	0	0	0	0
21801	18.77	1029.79	-136.83	53.61	0.42	-0.62	9.52	0.46	-0.52	9.78	19	0	0	0	0	0	0	0	0	0
21851	18.77	1029.79	-136.83	53.61	0.49	-0.66	9.43	0.47	-0.51	9.78	19	0	0	0	0	0	0	0	0	0
21901	18.76	1029.76	-136.58	53.57	0.54	-0.86	9.08	0.48	-0.51	9.78	19	0	0	0	0	0	0	0	0	0
21951	18.76	1029.76	-136.58	53.57	0.63	-0.26	9.35	0.49	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
22001	18.74	1029.73	-136.34	53.71	0.56	-0.42	9.38	0.5	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
22051	18.74	1029.73	-136.34	53.71	0.65	-0.33	9.43	0.52	-0.48	9.78	19	0	0	0	0	0	0	0	0	0
22101	18.74	1029.73	-136.29	53.62	0.68	-0.6	9.45	0.53	-0.48	9.77	19	0	0	0	0	0	0	0	0	0
22151	18.74	1029.73	-136.29	53.62	0.55	-0.5	9.29	0.54	-0.48	9.77	19	0	0	0	0	0	0	0	0	0
22201	18.73	1029.71	-136.17	53.61	0.57	-0.16	9.4	0.56	-0.46	9.77	19	0	0	0	0	0	0	0	0	0
22251	18.73	1029.71	-136.17	53.61	0.75	-0.4	9.4	0.57	-0.46	9.77	19	0	0	0	0	0	0	0	0	0
22301	18.77	1029.8	-136.89	53.58	0.9	-0.34	9.45	0.58	-0.45	9.77	19	0	0	0	0	0	0	0	0	0
22351	18.77	1029.8	-136.89	53.58	0.64	-0.42	9.43	0.59	-0.44	9.77	19	0	0	0	0	0	0	0	0	0
22401	18.79	1029.84	-137.18	53.65	0.73	-0.47	9.36	0.6	-0.44	9.77	19	0	0	0	0	0	0	0	0	0
22451	18.79	1029.84	-137.18	53.65	0.71	-0.39	9.42	0.6	-0.43	9.77	19	0	0	0	0	0	0	0	0	0
22501	18.79	1029.84	-137.2	53.66	0.76	-0.42	9.64	0.61	-0.42	9.77	19	0	0	0	0	0	0	0	0	0
22551	18.79	1029.84	-137.2	53.66	0.64	-0.09	9.61	0.61	-0.41	9.77	19	0	0	0	0	0	0	0	0	0
22601	18.78	1029.84	-137.26	53.54	0.65	-0.63	9.55	0.62	-0.4	9.77	19	0	0	0	0	0	0	0	0	0
22651	18.78	1029.84	-137.26	53.54	0.78	-0.52	9.55	0.62	-0.4	9.77	19	0	0	0	0	0	0	0	0	0
22701	18.81	1029.86	-137.38	53.71	0.54	-0.35	9.46	0.62	-0.4	9.77	19	0	0	0	0	0	0	0	0	0
22751	18.81	1029.86	-137.38	53.71	0.8	-0.58	9.46	0.61	-0.4	9.77	19	0	0	0	0	0	0	0	0	0
22801	18.81	1029.87	-137.46	53.46	0.83	-0.22	9.57	0.61	-0.39	9.77	19	0	0	0	0	0	0	0	0	0
22851	18.81	1029.87	-137.46	53.59	0.83	-0.13	9.66	0.61	-0.39	9.77	19	0	0	0	0	0	0	0	0	0
22901	18.78	1029.81	-136.95	53.59	0.83	-0.45	9.64	0.6	-0.38	9.78	19	0	0	0	0	0	0	0	0	0
22951	18.71	1029.74	-136.39	53.62	0.82	-0.3	9.5	0.59	-0.38	9.78	19	0	0	0	0	0	0	0	0	0
23001	18.71	1029.74	-136.39	53.62	0.96	-0.41	9.62	0.59	-0.38	9.78	19	0	0	0	0	0	0	0	0	0
23051	18.71	1029.74	-136.39	53.57	0.72	-0.23	9.61	0.58	-0.38	9.78	19	0	0	0	0	0	0	0	0	0
23101	18.72	1029.76	-136.55	53.57	0.79	-0.31	9.61	0.56	-0.39	9.78	19	0	0	0	0	0	0	0	0	0
23151	18.8	1029.86	-137.37	53.62	0.71	-0.54	9.67	0.55	-0.4	9.78	19	0	0	0	0	0	0	0	0	0
23201	18.8	1029.86	-137.37	53.62	0.28	-0.45	9.47	0.53	-0.41	9.78	19	0	0	0	0	0	0	0	0	0
23251	18.75	1029.74	-136.41	53.61	0.62	-0.55	9.4	0.51	-0.42	9.78	19	0	0	0	0	0	0	0	0	0
23301	18.75	1029.74	-136.41	53.61	0.47	-0.41	9.47	0.5	-0.43	9.78	19	0	0	0	0	0	0	0	0	0
23351	18.74	1029.78	-136.73	53.56	0.43	-0.41	9.5	0.48	-0.44	9.78	19	0	0	0	0	0	0	0	0	0
23401	18.74	1029.78	-136.73	53.56	0.46	-0.5	9.48	0.47	-0.45	9.78	19	0	0	0	0	0	0	0	0	0
23451	18.76	1029.81	-136.94	53.61	0.42	-0.58	9.36	0.46	-0.46	9.78	19	0	0	0	0	0	0	0	0	0
23501	18.76	1029.81	-136.94	53.61	0.62	-0.65	9.39	0.45	-0.47	9.78	19	0	0	0	0	0	0	0	0	0
23551	18.78	1029.84	-137.23	53.61	0.45	-0.55	9.38	0.44	-0.47	9.78	19	0	0	0	0	0	0	0	0	0
23601	18.78	1029.84	-137.23	53.61	0.54	-0.47	9.46	0.43	-0.48	9.78	19	0	0	0	0	0	0	0	0	0
23651	18.78	1029.83	-137.14	53.64	0.26	-0.56	9.34	0.42	-0.49	9.78	19	0	0	0	0	0	0	0	0	0
23701	18.78	1029.83	-137.14	53.64	0.3	-0.47	9.38	0.41	-0.49	9.78	19	0	0	0	0	0	0	0	0	0
23751	18.81	1029.8	-136.86	53.59	0.24	-0.57	9.36	0.41	-0.49	9.78	19	0	0	0	0	0	0	0	0	0
23801	18.81	1029.8	-136.86	53.59	0.25	-0.37	9.25	0.41	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
23851	18.71	1029.69	-135.99	53.65	0.37	-0.34	9.41	0.41	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
23901	18.71	1029.69	-135.99	53.65	0.18	-0.64	9.35	0.41	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
23951	18.7	1029.64	-135.58	53.59	0.41	-0.49	9.34	0.41	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
24001	18.7	1029.64	-135.58	53.59	-0.07	-0.56	9.34	0.41	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
24051	18.81	1029.84	-137.21	53.64	0.35	-0.63	9.16	0.42	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
24101	18.81	1029.84	-137.21	53.64	0.4	-0.43	9.35	0.43	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
24151	18.79	1029.79	-136.82	53.66	0.45	-0.32	9.35	0.44	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
24201	18.79	1029.79	-136.89	53.62	0.27	-0.42	9.35	0.45	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
24251	18.71	1029.66	-135.77	53.62	0.33	-0.45	9.28	0.46	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
24301	18.71	1029.66	-135.77	53.62	0.41	-0.36	9.3	0.48	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
24351	18.69	1029.66	-135.7	53.59	0.48	-0.2	9.51	0.49	-0.49	9.78	19	0	0	0	0	0	0	0	0	0
24401	18.69	1029.81	-136.99	53.63	0.62	-0.31	9.24	0.51	-0.49	9.78	19	0	0	0	0	0	0	0	0	0
24451	18.81	1029.81	-136.99	53.63	0.49	-0.49	9.5	0.53	-0.49	9.77	19	0	0	0	0	0	0	0	0	0
24501	18.72	1029.69	-135.95	53.62	0.6	-0.3	9.34	0.54	-0.49	9.77	19	0	0	0	0	0	0	0	0	0
24551	18.72	1029.69	-135.95	53.62	0.65	-0.25	9.41	0.56	-0.5	9.77	19	0	0	0	0	0	0	0	0	0
24601	18.73	1029.7	-136.03	53.57	0.58	-0.43	9.33	0.57	-0.5	9.77	19	0	0	0	0	0	0	0	0	0
24651	18.73	1029.7	-136.03	53.57	0.79	-0.29	9.39	0.59	-0.51	9.77	19	0	0	0	0	0	0	0	0	0
24701	18.74	1029.66	-135.73	53.65	0.64	-0.39	9.5	0.61	-0.51	9.77	19	0	0	0	0	0	0	0	0	0
24751	18.74	1029.66	-135.73	53.65	1.09	-0.53	9.26	0.62	-0.52	9.77	19	0	0	0	0	0	0	0	0	0
24801	18.73	1029.65	-135.66	53.65	0.96	-0.75	9.26	0.63	-0.53	9.77	19	0	0	0	0	0	0	0	0	0
24851	18.73	1029.65	-135.66	53.65	0.56	-0.72	9.34	0.65	-0.54	9.76	19	0	0	0	0	0	0	0	0	0
24901	18.73	1029.67	-135.78	53.51	0.96	-0.56	9.39	0.66	-0.55	9.76	19	0	0	0	0	0	0	0	0	0
24951	18.73	1029.67	-135.78	53.51	0.74	-0.61	9.4	0.66	-0.56	9.76	19	0	0	0	0	0	0	0	0	0
25001	18.71	1029.65	-135.65	53.69	0.7	-0.49	9.35	0.67	-0.56	9.76	19	0	0	0	0	0	0	0	0	0
25051	18.71	1029.65	-135.65	53.69	0.76	-0.67	9.36	0.68	-0.57	9.76	19	0	0	0	0	0	0	0	0	0
25101	18.8	1029.82	-137.02	53.62	0.75	-0.45	9.45	0.69	-0.57	9.76	19	0	0	0	0	0	0	0	0	0
25151	18.8	1029.82	-137.02	53.62	1.28	-0.41	9.85	0.7	-0.57	9.76	19	0	0	0	0	0	0	0	0	0
25201	18.82	1029.87	-137.45	53.57	0.86	-0.54	9.57	0.69	-0.57	9.76	19	0	0	0	0	0	0	0	0	0
25251	18.82	1029.87	-137.45	53.57	1.07	-0.65	9.45	0.68	-0.57	9.76	19	0	0	0	0	0	0	0	0	0
25301	18.82	1029.81	-137	53.63	1.31	-0.63	9.38	0.66	-0.57	9.76	19	0	0	0	0	0	0	0	0	0
25351	18.82	1029.81	-137	53.63	0.64	-0.7	9.57	0.66	-0.57	9.76	19	0	0	0	0	0	0	0	0	0
25401	18.82	1029.87	-137.47	53.61	0.79	-0.4	9.51	0.64	-0.57	9.76	19	0	0	0	0	0	0	0	0	0
25451	18.82	1029.87	-137.47	53.61	0.52	-0.5	9.65	0.62	-0.57	9.76	19	0	0	0	0	0	0	0	0	0
25501	18.82	1029.84	-137.24	53.56	0.69	-0.57	9.5	0.61	-0.57	9.77	19	0	0	0	0	0	0	0	0	0
25551	18.82	1029.84	-137.24	53.56	0.5	-0.83	9.72	0.6	-0.58	9.77	19	0	0	0	0	0	0	0	0	0
25601	18.81	1029.78	-136.7	53.67	0.72	-0.73	9.57	0.58	-0.58	9.77	19	0	0	0	0	0	0	0	0	0
25651	18.81	1029.78	-136.7	53.61	0.33	-0.72	9.42	0.56	-0.58	9.77	19	0	0	0	0	0	0	0	0	0
25701	18.79	1029.74	-136.4	53.61	0.42	-0.74	9.64	0.53	-0.58	9.77	19	0	0	0	0	0	0	0	0	0
25751	18.75	1029.67	-135.82	53.62	0.63	-0.85	9.48	0.5	-0.58	9.77	19	0	0	0	0	0	0	0	0	0
25801	18.75	1029.67	-135.82	53.62	0.37	-0.78	9.51	0.48	-0.57	9.77	19	0	0	0	0	0	0	0	0	0
25851	18.73	1029.62	-135.4	53.63	0.17	-0.65	9.45	0.46	-0.57	9.77	19	0	0	0	0	0	0	0	0	0
25901	18.73	1029.62	-135.4	53.63	0.22	-0.82	9.54	0.43	-0.56	9.78	19	0	0	0	0	0	0	0	0	0
25951	18.76	1029.73	-136.35	53.63	0.39	-0.62	9.55	0.4	-0.55	9.78	19	0	0	0	0	0	0	0	0	0
26001	18.76	1029.73	-136.35	53.63	0.48	-0.58	9.42	0.39	-0.54	9.78	19	0	0	0	0	0	0	0	0	0
26051	18.78	1029.76	-136.58	53.61	0.43	-0.71	9.36	0.36	-0.53	9.78	19	0	0	0	0	0	0	0	0	0
26101	18.78	1029.76	-136.58	53.61	0.18	-0.48	9.37	0.35	-0.52	9.78	19	0	0	0	0	0	0	0	0	0
26151	18.77	1029.71	-136.16	53.57	0.26	-0.59	9.4	0.33	-0.5	9.78	19	0	0	0	0	0	0	0	0	0
26201	18.77	1029.71	-136.16	53.57	0.12	-0.57	9.35	0.32	-0.49	9.78	19	0	0	0	0	0	0	0	0	0
26251	18.79	1029.78	-136.73	53.62	0.23	-0.54	9.27	0.3	-0.47	9.79	19	0	0	0	0	0	0	0	0	0
26301	18.79	1029.78	-136.73	53.62	0.2	-0.59	9.42	0.29	-0.46	9.79	19	0	0	0	0	0	0	0	0	0
26351	18.8	1029.79	-136.81	53.66	0.18	-0.49	9.32	0.29	-0.45	9.79	19	0	0	0	0	0	0	0	0	0
26401	18.8	1029.79	-136.81	53.66	0.02	-0.6	9.28	0.28	-0.44	9.79	19	0	0	0	0	0	0	0	0	0
26451	18.81	1029.8	-136.88	53.66	0.11	-0.4	9.32	0.28	-0.42	9.79	19	0	0	0	0	0	0	0	0	0
26501	18.81	1029.8	-136.88	53.66	0.14	-0.27	9.32	0.27	-0.4	9.79	19	0	0	0	0	0	0	0	0	0
